Rank,Name,Genre,Platform,Publisher,Developer_x,Year,Total_Sales
16581,My Pet Shop (JP sales),Simulation,DS,Taito,Taito Corporation,2009.0,0.03
16582,Toy Shop,Simulation,DS,Majesco,"Seed Studios, Lda",2008.0,0.03
16583,Darkest Dungeon,Role-Playing,NS,Merge Games,Red Hook Studios,2018.0,0.03
16584,Exstetra,Misc,PSV,FuRyu Corporation,Unknown,2013.0,0.03
16585,Kung Fu Panda: Showdown of Legendary Legends,Action,X360,Little Orbit,Little Orbit,2015.0,0.03
16586,Dodge Racing: Charger vs Challenger,Racing,DS,Zoo Games,EM Studios,2009.0,0.03
16587,Gokujou!! Mecha Mote Iinchou: MM My Best Friend!,Simulation,DS,Konami,Konami,2010.0,0.03
16588,Biker Mice From Mars,Racing,DS,Game Factory,Full Fat,2007.0,0.03
16589,Jig-A-Pix: Wild World,Puzzle,DS,Destineer,Zushi Games Ltd,2010.0,0.03
16590,Winning Post 8 2016,Simulation,PS4,Tecmo Koei,Koei Tecmo Games,2016.0,0.03
16591,IDOLiSH7 Twelve Fantasia!,Music,PSV,Bandai Namco Entertainment,Bandai Namco Games,2018.0,0.03
16592,Hiiro no Kakera 2: Hisui no Shizuku,Adventure,PS2,Idea Factory,Design Factory,2007.0,0.03
16593,Rugby World Cup 2015,Sports,X360,Big Ben Interactive,HB Studios,2015.0,0.03
16594,Pro Yakyuu Spirits 5 Kanzenban,Sports,PS3,Konami,PawaPuro Production,2008.0,0.03
16595,Blazing Angels: Squadrons of WWII,Simulation,PC,Ubisoft,Ubisoft Romania,2006.0,0.03
16596,Cabela's Big Game Hunter: Pro Hunts,Shooter,PS3,Activision,Cauldron,2014.0,0.03
16597,Disney Epic Mickey: The Power of Illusion,Misc,3DS,Unknown,Unknown,2014.0,0.03
16598,The Legend of Heroes III: Song of the Ocean,Role-Playing,PSP,Namco Bandai,Microvision,2007.0,0.03
16599,Top Gun: Hard Lock,Action,PS3,505 Games,Headstrong Games,2012.0,0.03
16600,Utawarerumono: Chiriyukusha e no Komoriuta,Role-Playing,PS4,Aqua Plus,Aqua Plus,2018.0,0.03
16601,Dance Factory,Action,PS2,Codemasters,Unknown,2006.0,0.03
16602,Totally Spies!,Platform,GBA,Atari,Mistic Software,2005.0,0.03
16603,DragonHeart: Fire & Steel,Action,PS,Acclaim Entertainment,Funcom,1996.0,0.03
16604,Chaos;Head - Love Chu*Chu!,Adventure,X360,5pb,Nitroplus,2010.0,0.03
16605,Nishijin Pachinko Monogatari 2,Misc,SNES,KSS,KSS,1996.0,0.03
16606,World of Final Fantasy Maxima,Role-Playing,XOne,Square Enix,Square Enix,2018.0,0.03
16607,RoadKill,Action,GC,Midway Games,Terminal Reality,2003.0,0.03
16608,Playmobil Top Agents,Action,DS,Unknown,Morgen Studios,2020.0,0.03
16609,RACE On,Racing,PC,bitComposer Games,SimBin,2009.0,0.03
16610,F1 2002,Racing,GC,EA Sports,Visual Sciences Ltd.,2002.0,0.03
16611,Mushihimesama Futari Ver 1.5,Shooter,X360,Cave,Cave,2009.0,0.03
16612,thinkSMART FAMILY!,Misc,Wii,Conspiracy Entertainment,Conspiracy Entertainment,2010.0,0.03
16613,MotoGP 15,Racing,XOne,Milestone S.r.l.,Milestone S.r.l.,2015.0,0.03
16614,Pocket Fighter,Fighting,SAT,Capcom,Capcom,1998.0,0.03
16615,Ojyousama Express,Strategy,SAT,Media Works,MediaWorks,1998.0,0.03
16616,Rugby Challenge 3,Sports,PS3,Alternative Software,Wicked Witch Software,2016.0,0.03
16617,Toaru Majutsu no Kagaku no Ensemble,Misc,PSP,Namco Bandai Games,Unknown,2013.0,0.03
16618,Raid: World War II,Shooter,XOne,505 Games,Lion Game Lion,2017.0,0.03
16619,Starsky & Hutch,Racing,GBA,BAM! Entertainment,Spellbound,2003.0,0.03
16620,Garfield: A Tale of Two Kitties,Platform,DS,Game Factory,Two Tribes,2006.0,0.03
16621,House M.D.,Adventure,DS,Legacy Interactive,Legacy Interactive,2010.0,0.03
16622,Sitting Ducks,Platform,GBA,Hip Interactive,Light and Shadow Productions,2004.0,0.03
16623,Brothers Conflict: Brilliant Blue,Misc,PSP,Idea Factory,Unknown,2013.0,0.03
16624,"Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba.",Adventure,PSV,Unknown,Unknown,2013.0,0.03
16625,Eyeshield 21: Field Saikyou no Senshi Tachi,Role-Playing,Wii,Nintendo,Eighting,2007.0,0.03
16626,Fullmetal Alchemist: Brotherhood,Action,PSP,Unknown,Bec,2007.0,0.03
16627,To LoveRu Trouble: Waku Waku! Rinkangakkou-Hen,Adventure,DS,Marvelous Interactive,Marvelous Interactive,2008.0,0.03
16628,Train Sim World,Simulation,XOne,Maximum Games,Dovetail Games,2018.0,0.03
16629,Midnight Mysteries: The Edgar Allan Poe Conspiracy,Adventure,PC,Mumbo Jumbo,MumboJumbo,2009.0,0.03
16630,Last Escort: Club Katze,Adventure,PSP,D3 Publisher,Vingt-et-un Systems,2010.0,0.03
16631,Who Wants to be a Millionaire: 1st Edition,Misc,Wii,Ubisoft,Route 1 Games,2010.0,0.03
16632,Red Faction: Guerrilla,Shooter,PC,THQ,Volition Inc.,2009.0,0.03
16633,Stacked with Daniel Negreanu,Misc,XB,Myelin Media,5000ft,2006.0,0.03
16634,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wei-Hen,Adventure,PSP,Yeti,Yeti,2010.0,0.03
16635,Ultimate Block Party,Puzzle,PSP,Conspiracy Entertainment,MagicPot,2005.0,0.03
16636,Konami Classics Series: Arcade Hits,Misc,DS,Konami,Konami,2007.0,0.03
16637,Otometeki Koi Kakumei * Love Revo,Adventure,PS2,Interchannel,HuneX,2006.0,0.03
16638,Power Rangers Super Megaforce,Action-Adventure,3DS,Namco Bandai Games,7thChord,2014.0,0.03
16639,New Interpretation Stranger of Sword City,Role-Playing,PSV,Experience Inc.,Unknown,2016.0,0.03
16640,Dr. Muto,Platform,GC,Midway Games,Midway,2002.0,0.03
16641,Hallowed Legends: Samhain,Adventure,PC,Focus Home Interactive,PlayFirst,2011.0,0.03
16642,Sumikko Gurashi Atsumare Sumikko Town,Misc,NS,Nippon Columbia,Nippon Columbia,2018.0,0.03
16643,Otomedius Gorgeous,Shooter,X360,Konami,Konami,2008.0,0.03
16644,Egg Mania: Eggstreme Madness,Puzzle,PS2,Kemco,HotGen Studios,2002.0,0.03
16645,Guilty Gear XX Accent Core Plus,Fighting,Wii,Aksys Games,Arc System Works,2009.0,0.03
16646,Rabbids Land,Party,WiiU,Ubisoft,Ubisoft Paris,2012.0,0.03
16647,Who Wants to be a Millionaire: 1st Edition,Misc,DS,Ubisoft,Route 1 Games,2010.0,0.03
16648,Phantasy Star Online 2: Episode 3 Deluxe Package,Action,PSV,Sega,Unknown,2015.0,0.03
16649,Rome: Total War - Gold Edition,Strategy,PC,Sega,The Creative Assembly,2006.0,0.03
16650,Kiniro no Corda 3,Adventure,PS2,KOEI,Koei,2010.0,0.03
16651,Nil Admirari no Tenbin: Teito Genwaku Toukidan,Adventure,PSV,Idea Factory,Unknown,2016.0,0.03
16652,Zero Escape: Virtue's Last Reward,Visual Novel,3DS,Aksys Games,Spike Chunsoft,2012.0,0.03
16653,Aegis of Earth: Protonovus Assault,Action,PS3,Aksys Games,Acquire,2016.0,0.03
16654,Darkstalkers Resurrection,Misc,PS3,Capcom,Unknown,2013.0,0.03
16655,Mega Minis Volume 2,Misc,PSP,Sony Computer Entertainment,Various,2011.0,0.03
16656,Highschool Terra Story,Adventure,SAT,KID,KID,1998.0,0.03
16657,All-Star Fruit Racing,Racing,PS4,PQube,3DClouds.it,2018.0,0.03
16658,Emergency! Disaster Rescue Squad,Simulation,DS,Destineer,Sixteen Tons Entertainment,2009.0,0.03
16659,Overlord II,Action,PC,Codemasters,Triumph Studios,2009.0,0.03
16660,Summer Athletics: The Ultimate Challenge,Sports,X360,Crave Entertainment,49Games,2008.0,0.03
16661,Berserk and the Band of the Hawk,Action,PSV,Tecmo Koei,Omega Force,2016.0,0.03
16662,Suggoi! Arcana Heart 2,Fighting,PS2,AQ Interactive,Examu Inc.,2009.0,0.03
16663,Let's Sing 2019,Music,PS4,Ravenscourt,Ravenscourt,2018.0,0.03
16664,Cyber Troopers: Virtual On x Toaru Majutsu no Index: Toaru Majutsu no Dennou Senki,Action,PS4,Sega,Sega CS3,2018.0,0.03
16665,Dragon's Dogma Online: Season 2,Action,PS4,Capcom,Unknown,2016.0,0.03
16666,Divinity: Original Sin II,Role-Playing,XOne,Bandai Namco Entertainment,Larian Studios,2018.0,0.03
16667,Mother Goose no Himitsu no Yakata,Adventure,PSP,Quinrose,QuinRose,2011.0,0.03
16668,Super Bomberman R,Puzzle,XOne,Konami Digital Entertainment,HexaDrive,2018.0,0.03
16669,HappinessCharge PreCure! Kawarun Collection,Misc,3DS,Namco Bandai Games,Namco Bandai Games,2014.0,0.03
16670,Men of War,Strategy,PC,Aspyr,Best Way,2009.0,0.03
16671,Winning Post 7 2009,Sports,PSP,KOEI,Koei,2009.0,0.03
16672,Code Lyoko: Quest for Infinity,Action,PSP,Game Factory,Neko Entertainment,2008.0,0.03
16673,Puzzle & Action: Tant-R,Misc,GEN,Sega,Sega,1994.0,0.03
16674,Mega Man X Legacy Collection 1+2,Platform,NS,Capcom,Capcom,2018.0,0.03
16675,Digimon World 4,Role-Playing,XB,Bandai,Bandai,2005.0,0.03
16676,Nobunaga's Ambition: Sphere of Influence with Power-Up Kit,Strategy,NS,Tecmo Koei,Koei,2017.0,0.03
16677,Kekkaishi: Kokubourou Shuurai,Action,DS,Namco Bandai,Bandai Namco Games,2008.0,0.03
16678,Galleon: Islands of Mystery,Action,XB,Atlus,Confounding Factor,2004.0,0.03
16679,Shugo Chara! Amunonijiro Chara Change,Action,DS,Konami,Konami,2008.0,0.03
16680,100% Pascal Sensei: Kanpeki Paint Bombers,Action,3DS,Konami Digital Entertainment,Konami Digital Entertainment,2017.0,0.03
16681,Renai 0 Kilometer,Misc,PSP,Alchemist,Unknown,2013.0,0.03
16682,Labyrinth of Refrain: Coven of Dusk,Action,PS4,NIS America,Nippon Ichi Software,2018.0,0.03
16683,Omega Labyrinth Z,Role-Playing,PSV,Unknown,Unknown,2018.0,0.03
16684,Far East of Eden Shinden,Fighting,NG,Hudson Soft,RED Company,1995.0,0.03
16685,Sunny Garcia Surfing,Sports,PS2,Ubisoft,Krome Studios,2001.0,0.03
16686,Tantei Jinguuji Saburo DS: Kienai Kokoro,Adventure,DS,Arc System Works,WorkJam,2008.0,0.03
16687,MotorHead,Racing,PS,Fox Interactive,Digital Illusions,1998.0,0.03
16688,Rugby Union Team Manager 2017,Simulation,PC,Alternative Software,Alternative Software,2016.0,0.03
16689,StormLover,Adventure,PSP,D3 Publisher,Vridge,2010.0,0.03
16690,Shaun White Skateboarding,Sports,PC,Ubisoft,Ubisoft Montreal,2010.0,0.03
16691,Gensou Suikoden I & II,Role-Playing,PSP,Konami,Konami,2006.0,0.03
16692,Gloria Union,Role-Playing,PSP,Atlus,Sting,2011.0,0.03
16693,Pro Evolution Soccer 2018,Sports,X360,Konami Digital Entertainment,Konami Digital Entertainment,2017.0,0.03
16694,East India Company Collection,Misc,PC,Paradox Interactive,Nitro Games,2010.0,0.03
16695,Fallout: New Vegas Ultimate Edition,Role-Playing,PC,Bethesda Softworks,Obsidian Entertainment,2012.0,0.03
16696,Alter Ego,Simulation,PC,Activision,Activision,1986.0,0.03
16697,Eyeshield 21: DevilBats DevilDays,Role-Playing,GBA,Nintendo,Eighting,2006.0,0.03
16698,Rugby 15,Sports,X360,Bigben Interactive,HB Studios,2015.0,0.03
16699,Jyuzaengi: Engetsu Sangokuden,Misc,PSP,Idea Factory,Unknown,2012.0,0.03
16700,Nisekoi,Misc,PSV,Konami Digital Entertainment,Unknown,2015.0,0.03
16701,Super Meat Boy: Ultra Edition!,Platform,PC,Unknown,Team Meat,2011.0,0.03
16702,Dancing Blade II: Tears of Eden,Adventure,PS,Konami,Konami Computer Entertainment Tokyo,1999.0,0.03
16703,Shin Sangoku Musou Online: Kamishou Ranbu,Action,PS3,KOEI,Koei,2010.0,0.03
16704,Bubble Bobble Evolution,Puzzle,PSP,Codemasters,Opus Studio,2006.0,0.03
16705,Gochuumon wa Usagi Desu ka?? Wonderful Party!,Adventure,PSV,5pb,Unknown,2016.0,0.03
16706,Kokoro no Kokoron,Misc,DS,Namco Bandai,Namco Bandai Games,2011.0,0.03
16707,BeatMania IIDX 13: DistorteD,Simulation,PS2,Konami,Konami,2007.0,0.03
16708,Hiiro no Kakera 3: Aoikuro no Kusabi,Adventure,PS2,Idea Factory,Idea Factory,2008.0,0.03
16709,Super Dungeon Bros,Action,PS4,Wired Productions,React Games,2016.0,0.03
16710,Override: Mech City Brawl,Action-Adventure,PS4,Modus Games,The Balance Inc,2018.0,0.03
16711,Puyo Puyo Chronicle,Action,3DS,Sega,Sonic Team,2016.0,0.03
16712,Guitar Hero: World Tour,Misc,PC,Activision,Neversoft Entertainment,2009.0,0.03
16713,Go! Go! Hypergrind,Sports,GC,Atlus,Poponchi,2003.0,0.03
16714,Keshisasu-Kun: Battle Kas-tival,Action,DS,Konami,Konami,2010.0,0.03
16715,Kaidan Restaurant: Zoku! Shin Menu 100-Sen,Misc,DS,Namco Bandai,Namco Bandai Games,2011.0,0.03
16716,Blade Arcus from Shining EX,Fighting,PS4,Sega,Unknown,2015.0,0.03
16717,Peak Performance,Racing,PS,Atlus,Cave,1997.0,0.03
16718,Young Justice: Legacy,Action,3DS,Warner Bros. Interactive Entertainment,Freedom Factory Studios,2013.0,0.03
16719,DokiDoki Majo Shinpan! 2,Adventure,DS,SNK Playmore,SNK Playmore Corporation,2008.0,0.03
16720,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,Misc,3DS,ChunSoft,Unknown,2012.0,0.03
16721,Handball 16,Sports,PS3,Bigben Interactive,EKO Software,2015.0,0.03
16722,Nacho Libre,Action,DS,Majesco,BudCat Creations,2006.0,0.03
16723,S.L.A.I.: Steel Lancer Arena International,Simulation,PS2,Konami,Genki,2005.0,0.03
16724,Freaky Flyers,Racing,XB,Midway Games,Midway Games,2003.0,0.03
16725,Boulder Dash: Rocks!,Puzzle,DS,10TACLE Studios,10tacle Studios AG,2007.0,0.03
16726,N+,Platform,PSP,Atari,SilverBirch Studios,2008.0,0.03
16727,Don't Knock Twice,Adventure,PS4,Perpetual,Wales Interactive Ltd.,2018.0,0.03
16728,Zoboomafoo: Leapin' Lemurs!,Action,PS,Encore,Big Grub,2001.0,0.03
16729,Azada,Misc,3DS,Licensed 4U,Unknown,2014.0,0.03
16730,Dennou Senki Virtual-On Force,Fighting,X360,Sega,Hitmaker,2010.0,0.03
16731,Troll and I,Action,PS4,Maximum Games,Spiral House,2017.0,0.03
16732,Beast Quest,Action-Adventure,PS4,Maximum Games,Torus Games,2018.0,0.03
16733,Graffiti Kingdom,Role-Playing,PS2,Hot-B,Garakuta-Studio,2005.0,0.03
16734,Nettou! Powerful Koushien,Sports,DS,Konami,PawaPuro Production,2010.0,0.03
16735,Kamen Rider: Climax Fighters,Fighting,PS4,Namco Bandai Games,Eighting,2017.0,0.03
16736,Armored Core SL: Silent Line Portable,Simulation,PSP,From Software,From Software,2009.0,0.03
16737,Away: Shuffle Dungeon,Role-Playing,DS,Majesco,Mistwalker Corporation / Artoon,2008.0,0.03
16738,Combat Mission: Shock Force,Strategy,PC,Paradox Interactive,Big Time Software,2007.0,0.03
16739,Ratatouille,Platform,PC,THQ,Asobo Studio,2007.0,0.03
16740,Combat Elite: WWII Paratroopers,Shooter,XB,SouthPeak Interactive,BattleBorne,2005.0,0.03
16741,To LoveRu Trouble: Doki Doki! Rinkaigakkou-Hen,Adventure,PSP,Marvelous Interactive,Marvelous Interactive,2008.0,0.03
16742,Lethal Enforcers I & II,Shooter,PS,Konami,Konami,1997.0,0.03
16743,Teddy Together,Simulation,3DS,Nintendo,Arika,2016.0,0.03
16744,Carmageddon: Max Damage,Action,XOne,Stainless Games,Stainless Games,2017.0,0.03
16745,Code: Realize - Bouquet of Rainbows,Visual Novel,PS4,Aksys Games,Idea Factory,2018.0,0.03
16746,Klonoa 2: Dream Champ Tournament,Platform,GBA,Namco,Namco,2005.0,0.03
16747,Putty Squad,Platform,PSV,Maximum Games,System 3,2014.0,0.03
16748,Adventure Time: Pirates of the Enchiridion,Adventure,NS,Outright Games,Outright Games,2018.0,0.03
16749,Minna no Golf Jou Vol.1,Sports,PSP,Sony Computer Entertainment,Sony Computer Entertainment,2007.0,0.03
16750,Harry Potter and the Half-Blood Prince,Action,PC,Electronic Arts,EA Bright Light Productions,2009.0,0.03
16751,Utawarerumono Zan,Action,PS4,Aquaplus,Tamsoft,2018.0,0.03
16752,Ducati World Racing Challenge,Racing,PS,Acclaim Entertainment,Attention To Detail,2001.0,0.03
16753,Super Collapse! II,Puzzle,GBA,Majesco,GameHouse,2004.0,0.03
16754,Golden Nugget Casino / Texas Hold 'Em Double Pack,Misc,GBA,Majesco,Majesco Games,2005.0,0.03
16755,Pop'n Music 14 Fever!,Misc,PS2,Konami,Konami,2007.0,0.03
16756,Judie no Atelier: Guramnat no Renkinjutsu - Toraware no Morito,Role-Playing,PSP,Gust,Gust,2010.0,0.03
16757,Lux-Pain (JP sales),Adventure,DS,Ignition Entertainment,Killaware,2009.0,0.03
16758,Smashing Drive,Racing,GBA,Namco,Raylight Studios,2004.0,0.03
16759,Big Mountain 2000,Sports,N64,SouthPeak Interactive,Imagineer,2000.0,0.03
16760,Charlie Blasts Territory,Action,N64,Kemco,Realtime Associates,1999.0,0.03
16761,OutRun 2006: Coast 2 Coast,Racing,XB,Sega,Sumo Digital,2006.0,0.03
16762,Senko no Ronde DUO,Fighting,X360,G.Rev,G.Rev,2010.0,0.03
16763,Starshot: Space Circus Fever,Platform,N64,Infogrames,Infogrames,1999.0,0.03
16764,Submarine Titans,Strategy,PC,Strategy First,Ellipse Studios,2000.0,0.03
16765,CIMA: The Enemy,Role-Playing,GBA,Natsume,Neverland,2003.0,0.03
16766,Heathcliff! The Fast and the Furriest,Racing,Wii,Storm City Games,EC Interactive,2010.0,0.03
16767,Tokimeki Memorial Girl's Side 1st Love Plus,Adventure,DS,Konami,Konami,2009.0,0.03
16768,Katekyoo Hitman Reborn! Kizuna no Tag Battle,Fighting,PSP,Marvelous Interactive,Marvelous Interactive,2010.0,0.03
16769,Code Geass: Hangyaku no Lelouch,Role-Playing,DS,Namco Bandai,Bandai Namco Games,2007.0,0.03
16770,Boot Camp Academy,Action,Wii,Zoo Games,Ubisoft,2010.0,0.03
16771,Daibakushou: Jinsei Gekijou,Misc,SNES,Taito,Taito Corporation,1995.0,0.03
16772,Hudson x GReeeeN Live!? DeeeeS!?,Misc,DS,Hudson Soft,Hudson Soft,2010.0,0.03
16773,Kamen Rider: Climax Scramble Zi-O,Fighting,NS,Bandai Namco Games,Bandai Namco Games,2018.0,0.03
16774,Eiyuu Densetsu: Sora no Kiseki Set,Role-Playing,PSP,Falcom Corporation,Nihon Falcom Corporation,2008.0,0.03
16775,Marble Madness / Klax,Puzzle,GBA,DSI Games,Frame Studios Interactive,2005.0,0.03
16776,Story Hour: Adventures,Adventure,Wii,Zoo Digital Publishing,Other Ocean Interactive,2008.0,0.03
16777,Downstream Panic!,Action,PSP,Atari,EKO,2008.0,0.03
16778,DJ Max Portable 3,Misc,PSP,PM Studios,Pentavision Entertainment,2010.0,0.03
16779,Suzumiya Haruhi no Chokuretsu,Adventure,DS,Sega,Sega,2009.0,0.03
16780,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings,Role-Playing,NS,Tecmo Koei,Gust,2018.0,0.03
16781,The Idolmaster: Gravure For You! Vol. 5,Misc,PS3,Namco Bandai Games,Unknown,2012.0,0.03
16782,Rayman 3: Hoodlum Havoc,Platform,PC,Ubisoft,Ubisoft,2003.0,0.03
16783,S.Y.K Renshouden,Adventure,PS2,Idea Factory,Idea Factory,2010.0,0.03
16784,Blokus Portable: Steambot Championship,Puzzle,PSP,Majesco,Irem Software Engineering,2008.0,0.03
16785,Blade Arcus from Shining EX,Fighting,PS3,Sega,Unknown,2015.0,0.03
16786,Record of Grancrest War,Action-Adventure,PS4,Bandai Namco Games,Bandai Namco,2018.0,0.03
16787,Winter Sports 3: The Great Tournament,Sports,PS3,Zoo Games,49Games,2011.0,0.03
16788,Hiiro no Kakera: Shin Tamayori Hime Denshou - Piece of Future,Adventure,PSP,Idea Factory,Idea Factory,2011.0,0.03
16789,Legends of Chima: Laval's Journey,Action-Adventure,DS,Warner Bros. Interactive Entertainment,TT Fusion,2013.0,0.03
16790,D.C.I.F.: Da Capo Innocent Finale,Adventure,PS2,Sweets,Sweets,2009.0,0.03
16791,Galaxy Angel II: Mugen Kairou no Kagi,Strategy,PS2,Broccoli,Seta Corporation,2007.0,0.03
16792,Konpeki no Kantai,Strategy,SNES,Angel Studios,Access,1995.0,0.03
16793,Nectaris: Military Madness,Strategy,PS,Jaleco,Matrix Software,1998.0,0.03
16794,Pet Alien: An Intergalactic Puzzlepalooza,Action,DS,Game Factory,Unknown,2007.0,0.03
16795,THE iDOLM@STER: Stella Stage,Misc,PS4,Namco Bandai Games,Namco Bandai Games,2017.0,0.03
16796,Hot Pixel,Puzzle,PSP,Atari,zSlide,2007.0,0.03
16797,Dragon Quest X: 5000-nen no Harukanaru Kokyou e Online,MMO,WiiU,Square Enix,Square Enix,2017.0,0.03
16798,BRAHMA Force: The Assault on Beltlogger 9,Shooter,PS,Jaleco,Genki,1997.0,0.03
16799,Lock On: Modern Air Combat,Simulation,PC,Ubisoft,Eagle Dynamics,2003.0,0.03
16800,Tenka-bito,Strategy,PS2,Sega,Shade,2006.0,0.03
16801,INSIDE / LIMBO Double Pack,Platform,XOne,505 Games,Playdead,2017.0,0.03
16802,Katekyoo Hitman Reborn! DS: Ore ga Boss! Saikyou Family Taisen,Action,DS,Takara Tomy,Takara Tomy,2009.0,0.03
16803,Robo Pit,Fighting,PS,THQ,Altron Corporation,1996.0,0.03
16804,Samurai Spirits: Tenkaichi Kenkakuden,Fighting,PS2,Unknown,SNK Playmore Corporation,1996.0,0.03
16805,Muv-Luv Alternative: Total Eclipse,Misc,PS3,5pb,Unknown,2013.0,0.03
16806,Star Wars: The Force Unleashed II,Action,PC,LucasArts,LucasArts,2010.0,0.03
16807,R-Type III: The Third Lightning,Shooter,GBA,"Destination Software, Inc",Raylight Studios,2004.0,0.03
16808,Sukitomo. Tsukiuta. 12 Memories,Adventure,PSV,Namco Bandai Games,Namco Bandai Games,2017.0,0.03
16809,Take On Helicopters,Simulation,PC,Unknown,Bohemia Interactive,2011.0,0.03
16810,The Inner World,Adventure,PC,Headup Games,Headup Games,2013.0,0.03
16811,The Pillars of the Earth,Adventure,PS4,Kalypso Media,Daedalic Entertainment,2017.0,0.03
16812,Hakuouki,Adventure,PS2,Idea Factory,Idea Factory,2008.0,0.03
16813,Atomic Betty,Puzzle,GBA,Namco,Big Blue Bubble,2005.0,0.03
16814,"Princess Natasha: Student, Secret Agent, Princess",Action,DS,DSI Games,Frame Studios Interactive,2006.0,0.03
16815,Monster Hunter Frontier Online: Season 10,Role-Playing,X360,Capcom,Capcom,2011.0,0.03
16816,Robin Hood: Defender of the Crown,Strategy,XB,Capcom,Atomic Planet Entertainment,2003.0,0.03
16817,Armored Core: Last Raven Portable,Simulation,PSP,From Software,From Software,2010.0,0.03
16818,Master of Monsters: Disciples of Gaia,Strategy,PS,ASCII Entertainment,SystemSoft,1998.0,0.03
16819,Neverwinter Nights,Role-Playing,PC,Atari,BioWare Corp.,2002.0,0.03
16820,Street Jam Basketball,Sports,GBA,DSI Games,Prograph,2004.0,0.03
16821,SD Gundam: Gashapon Wars,Strategy,Wii,Namco Bandai,Bec,2010.0,0.03
16822,Curious George,Action,XB,Namco,Monkey Bar Games,2006.0,0.03
16823,The Lost Child,Action,PS4,NIS America,Crim,2018.0,0.03
16824,Disney's Aladdin,Platform,GBA,Capcom,Disney Interactive,2004.0,0.03
16825,Virtual Pool: Tournament Edition,Sports,XB,Global Star Software,Celeris,2005.0,0.03
16826,Winning Post 8 2015,Sports,PSV,Tecmo Koei,Koei Tecmo Games,2015.0,0.03
16827,Nippon no Asoko de,Misc,PSP,Sony Computer Entertainment,SCEI,2008.0,0.03
16828,Taishou Moebius Line Vitable,Adventure,PSV,Dramatic Create,Unknown,2016.0,0.03
16829,MapleStory DS,Role-Playing,DS,Nexon,Nexon,2010.0,0.03
16830,Romance of the Three Kingdoms 13 with Power-Up Kit,Misc,PS4,Tecmo Koei,Unknown,2017.0,0.03
16831,Pimp My Ride: Street Racing,Racing,DS,Activision,Virtuos,2009.0,0.03
16832,Culdcept,Strategy,PS2,NEC Interchannel,OmiyaSoft,2003.0,0.03
16833,Homeworld 2,Strategy,PC,Sierra Entertainment,Relic,2003.0,0.03
16834,Popeye: Rush for Spinach,Platform,GBA,Namco,Magic Pockets,2005.0,0.03
16835,Blue Breaker: Ken Yorimo Hohoemi o,Role-Playing,PCFX,NEC,HuneX,1996.0,0.03
16836,Codename: Panzers Cold War,Strategy,PC,Atari,Stormregion,2009.0,0.03
16837,BeatMania IIDX 15: DJ Troopers,Simulation,PS2,Konami,Konami,2008.0,0.03
16838,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,Adventure,PS3,Namco Bandai Games,Unknown,2015.0,0.03
16839,Gekiatsu!! Pachi Game Tamashi Vol. 1: CR Evangelion - Shinjitsu no Tsubasa,Misc,PSP,Unknown,Fields,2011.0,0.03
16840,Planet of the Apes,Action,GBA,Ubisoft,Torus Games,2001.0,0.03
